Tên công việc,Tên công ty,Nơi làm việc,Địa chỉ cụ thể,Cấp bậc,Mức lương (VND),Ngày đăng tin,Ngày hết hạn,Link
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
Designer,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/designer--1964774-jv
Foxconn Tuyển Gấp Kỹ Sư Quản Lý Chất Lượng PQE SQE QE,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,450 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-quan-ly-chat-luong-pqe-sqe-qe--1964633-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Nguyên Vật Liệu MPM MC,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-nguyen-vat-lieu-mpm-mc--1964628-jv
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
Designer,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/designer--1964774-jv
Foxconn Tuyển Gấp Kỹ Sư Quản Lý Chất Lượng PQE SQE QE,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,450 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-quan-ly-chat-luong-pqe-sqe-qe--1964633-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Nguyên Vật Liệu MPM MC,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-nguyen-vat-lieu-mpm-mc--1964628-jv
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
Designer,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/designer--1964774-jv
Foxconn Tuyển Gấp Kỹ Sư Quản Lý Chất Lượng PQE SQE QE,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,450 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-quan-ly-chat-luong-pqe-sqe-qe--1964633-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Nguyên Vật Liệu MPM MC,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-nguyen-vat-lieu-mpm-mc--1964628-jv
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Hội Sở - Chuyên Viên Tiếp Thị Sản Phẩm Ngoại Hối,Ngân hàng TMCP Nam Á,Hồ Chí Minh,"Ho Chi Minh City, Vietnam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/hoi-so-chuyen-vien-tiep-thi-san-pham-ngoai-hoi-1964713-jv
Nhân Viên Bảo Trì,"Fujita Vietnam Co.,ltd",Bắc Ninh,số 9 đường 7 Khu công nghiệp VSIP Bắc Ninh,Nhân viên,14.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-bao-tri--1964787-jv
Designer,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/designer--1964774-jv
Foxconn Tuyển Gấp Kỹ Sư Quản Lý Chất Lượng PQE SQE QE,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,450 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-quan-ly-chat-luong-pqe-sqe-qe--1964633-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Nguyên Vật Liệu MPM MC,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-nguyen-vat-lieu-mpm-mc--1964628-jv
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
Nhân Viên Bảo Trì,"Fujita Vietnam Co.,ltd",Bắc Ninh,số 9 đường 7 Khu công nghiệp VSIP Bắc Ninh,Nhân viên,14.000.000 - 20.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-bao-tri--1964787-jv
Designer,Công Ty Trách Nhiệm Hữu Hạn Ya - Ajm Việt Nam,Hải Dương,"Cụm CN An Đồng, xã Đồng Lạc, huyện Nam Sách, tỉnh Hải Dương",Mới Tốt Nghiệp,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/designer--1964774-jv
Foxconn Tuyển Gấp Kỹ Sư Quản Lý Chất Lượng PQE SQE QE,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,450 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-tuyen-gap-ky-su-quan-ly-chat-luong-pqe-sqe-qe--1964633-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Nguyên Vật Liệu MPM MC,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-nguyen-vat-lieu-mpm-mc--1964628-jv
Kế Toán Trưởng,International Minh Viet Joint Stock Co.,Hồ Chí Minh,"87 Hoang Van Thai Street, Tan Phu Ward, Phu My Hung New Residential City, District 7, Ho Chi Minh",Trưởng phòng,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/ke-toan-truong--1951205-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Sửa Chữa Bản Mạch Điện Tử,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Công ty TNHH Fuhong Precision Component, KCN Quang Châu, Việt Yên, Bắc Giang",Nhân viên,400 - 700 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-sua-chua-ban-mach-dien-tu--1964615-jv
Foxconn Bắc Giang Tuyển Gấp Nhân Viên Quản Lý Dự Án PM Lương Upto 1200$,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Ninh, Bắc Giang, Bắc Giang","Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.200 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-nhan-vien-quan-ly-du-an-pm-luong-upto-1200--1964622-jv
Foxconn Bắc Giang Tuyển Gấp Kỹ Sư Phân Tích PE FA,Công Ty TNHH Công Nghệ Chính Xác Fuyu,"Bắc Giang, Bắc Ninh, Bắc Giang","Lô F/M, KCN Quang Châu, Việt Yên, Bắc Giang; Quế Võ Industrial Zone, Nam Sơn, Quế Võ District, Bac Ninh Province, Vietnam; Quang Châu, Việt Yên, Bắc Giang, Vietnam",Nhân viên,500 - 1.500 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/foxconn-bac-giang-tuyen-gap-ky-su-phan-tich-pe-fa--1964610-jv
Nhân Viên Kinh Doanh Thị Trường,Công Ty TNHH Oti,Hà Nội,"Số nhà 86, Ngõ 192 Lê Trọng Tấn, Thanh Xuân, Hà Nội",Nhân viên,15.000.000 - 25.000.000 VND,2025-09-30,2025-10-30,https://www.vietnamworks.com/nhan-vien-kinh-doanh-thi-truong-1964706-jv
"Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Mô Hình - Model Risk Management Specialist, Senior Specialist - Khối Quản Trị Rủi Ro (HO25.412)",Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Hà Nội,"Hà Nội, Việt Nam",Nhân viên,Thỏa thuận,2025-09-30,2025-10-30,https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-mo-hinh-model-risk-management-specialist-senior-specialist-khoi-quan-tri-rui-ro-ho25-412-1964773-jv
